,Regulon_ID,Regulator,Gene
47,5,ENSG00000020633,ENSG00000085063
48,5,ENSG00000020633,ENSG00000085719
49,5,ENSG00000020633,ENSG00000099204
50,5,ENSG00000020633,ENSG00000107882
51,5,ENSG00000020633,ENSG00000115896
52,5,ENSG00000020633,ENSG00000133069
53,5,ENSG00000020633,ENSG00000145685
54,5,ENSG00000020633,ENSG00000148053
55,5,ENSG00000020633,ENSG00000150867
56,5,ENSG00000020633,ENSG00000152127
57,5,ENSG00000020633,ENSG00000159363
58,6,ENSG00000020633,ENSG00000002726
59,6,ENSG00000020633,ENSG00000091592
60,6,ENSG00000020633,ENSG00000108479
61,6,ENSG00000020633,ENSG00000132874
62,6,ENSG00000020633,ENSG00000143727
63,6,ENSG00000020633,ENSG00000148832
64,6,ENSG00000020633,ENSG00000163162
65,6,ENSG00000020633,ENSG00000163701
66,6,ENSG00000020633,ENSG00000166471
67,6,ENSG00000020633,ENSG00000168591
68,6,ENSG00000020633,ENSG00000197756
69,6,ENSG00000020633,ENSG00000244617
70,6,ENSG00000020633,ENSG00000267795
71,7,ENSG00000020633,ENSG00000128739
72,7,ENSG00000020633,ENSG00000131871
73,7,ENSG00000020633,ENSG00000159216
74,7,ENSG00000020633,ENSG00000163520
75,7,ENSG00000020633,ENSG00000166839
76,7,ENSG00000020633,ENSG00000175309
77,7,ENSG00000020633,ENSG00000184232
78,7,ENSG00000020633,ENSG00000213614
79,8,ENSG00000025434,ENSG00000074054
80,8,ENSG00000025434,ENSG00000080371
81,8,ENSG00000025434,ENSG00000100393
82,8,ENSG00000025434,ENSG00000122958
83,8,ENSG00000025434,ENSG00000135968
84,8,ENSG00000025434,ENSG00000138767
85,8,ENSG00000025434,ENSG00000143756
86,8,ENSG00000025434,ENSG00000148339
87,8,ENSG00000025434,ENSG00000152102
88,8,ENSG00000025434,ENSG00000165660
89,8,ENSG00000025434,ENSG00000166225
90,9,ENSG00000025434,ENSG00000072310
91,9,ENSG00000025434,ENSG00000076321
92,9,ENSG00000025434,ENSG00000078140
93,9,ENSG00000025434,ENSG00000177519
94,9,ENSG00000025434,ENSG00000185669
95,9,ENSG00000025434,ENSG00000222009
96,9,ENSG00000025434,ENSG00000246705
97,9,ENSG00000025434,ENSG00000280962
98,10,ENSG00000025434,ENSG00000023909
99,10,ENSG00000025434,ENSG00000088832
100,10,ENSG00000025434,ENSG00000124126
101,10,ENSG00000025434,ENSG00000131378
102,10,ENSG00000025434,ENSG00000167674
103,10,ENSG00000025434,ENSG00000267673
104,11,ENSG00000043039,ENSG00000023318
105,11,ENSG00000043039,ENSG00000088298
106,11,ENSG00000043039,ENSG00000088833
107,11,ENSG00000043039,ENSG00000097046
108,11,ENSG00000043039,ENSG00000102309
109,11,ENSG00000043039,ENSG00000108384
110,11,ENSG00000043039,ENSG00000110917
111,11,ENSG00000043039,ENSG00000111196
112,11,ENSG00000043039,ENSG00000112695
113,11,ENSG00000043039,ENSG00000115486
114,11,ENSG00000043039,ENSG00000117151
115,11,ENSG00000043039,ENSG00000131475
116,11,ENSG00000043039,ENSG00000163683
117,11,ENSG00000043039,ENSG00000168000
118,12,ENSG00000049768,ENSG00000068097
119,12,ENSG00000049768,ENSG00000126778
120,12,ENSG00000049768,ENSG00000139540
121,12,ENSG00000049768,ENSG00000158423
122,12,ENSG00000049768,ENSG00000167780
123,12,ENSG00000049768,ENSG00000171940
124,12,ENSG00000049768,ENSG00000184349
125,12,ENSG00000049768,ENSG00000196104
126,12,ENSG00000049768,ENSG00000196878
127,13,ENSG00000066136,ENSG00000065154
128,13,ENSG00000066136,ENSG00000119227
129,13,ENSG00000066136,ENSG00000123136
130,13,ENSG00000066136,ENSG00000141519
131,13,ENSG00000066136,ENSG00000156256
132,13,ENSG00000066136,ENSG00000163376
133,13,ENSG00000066136,ENSG00000240230
134,14,ENSG00000068323,ENSG00000119559
135,14,ENSG00000068323,ENSG00000168439
136,14,ENSG00000068323,ENSG00000182117
137,14,ENSG00000068323,ENSG00000196670
138,14,ENSG00000068323,ENSG00000197798
139,14,ENSG00000068323,ENSG00000243943
140,15,ENSG00000069011,ENSG00000060138
141,15,ENSG00000069011,ENSG00000101384
142,15,ENSG00000069011,ENSG00000135063
143,15,ENSG00000069011,ENSG00000144224
144,15,ENSG00000069011,ENSG00000165046
145,15,ENSG00000069011,ENSG00000168032
146,15,ENSG00000069011,ENSG00000175806
147,15,ENSG00000069011,ENSG00000177879
148,16,ENSG00000071794,ENSG00000006634
149,16,ENSG00000071794,ENSG00000138018
150,16,ENSG00000071794,ENSG00000148516
151,16,ENSG00000071794,ENSG00000152503
152,16,ENSG00000071794,ENSG00000164104
153,16,ENSG00000071794,ENSG00000198900
154,17,ENSG00000073861,ENSG00000057252
155,17,ENSG00000073861,ENSG00000072501
156,17,ENSG00000073861,ENSG00000104812
157,17,ENSG00000073861,ENSG00000143319
158,17,ENSG00000073861,ENSG00000143819
159,17,ENSG00000073861,ENSG00000173852
160,18,ENSG00000080298,ENSG00000003249
161,18,ENSG00000080298,ENSG00000112658
162,18,ENSG00000080298,ENSG00000122884
163,18,ENSG00000080298,ENSG00000139168
164,18,ENSG00000080298,ENSG00000141971
165,18,ENSG00000080298,ENSG00000153234
166,18,ENSG00000080298,ENSG00000154380
167,18,ENSG00000080298,ENSG00000154553
168,18,ENSG00000080298,ENSG00000163029
169,18,ENSG00000080298,ENSG00000166352
170,18,ENSG00000080298,ENSG00000167371
171,18,ENSG00000080298,ENSG00000168952
172,18,ENSG00000080298,ENSG00000180190
173,18,ENSG00000080298,ENSG00000182545
174,18,ENSG00000080298,ENSG00000186352
175,18,ENSG00000080298,ENSG00000198142
176,18,ENSG00000080298,ENSG00000198822
177,19,ENSG00000080298,ENSG00000052795
178,19,ENSG00000080298,ENSG00000104756
179,19,ENSG00000080298,ENSG00000116266
180,19,ENSG00000080298,ENSG00000124813
181,19,ENSG00000080298,ENSG00000126970
182,19,ENSG00000080298,ENSG00000155367
183,19,ENSG00000080298,ENSG00000166974
184,20,ENSG00000081059,ENSG00000041802
185,20,ENSG00000081059,ENSG00000080503
186,20,ENSG00000081059,ENSG00000123570
187,20,ENSG00000081059,ENSG00000163320
188,20,ENSG00000081059,ENSG00000170248
189,20,ENSG00000081059,ENSG00000176783
190,20,ENSG00000081059,ENSG00000179909
191,20,ENSG00000081059,ENSG00000188997
192,20,ENSG00000081059,ENSG00000189367
193,21,ENSG00000081059,ENSG00000049239
194,21,ENSG00000081059,ENSG00000104412
195,21,ENSG00000081059,ENSG00000105968
196,21,ENSG00000081059,ENSG00000108064
197,21,ENSG00000081059,ENSG00000129028
198,21,ENSG00000081059,ENSG00000172432
199,21,ENSG00000081059,ENSG00000198420
200,21,ENSG00000081059,ENSG00000243284
201,22,ENSG00000082641,ENSG00000100030
202,22,ENSG00000082641,ENSG00000111181
203,22,ENSG00000082641,ENSG00000125304
204,22,ENSG00000082641,ENSG00000134684
205,22,ENSG00000082641,ENSG00000162645
206,22,ENSG00000082641,ENSG00000172164
207,22,ENSG00000082641,ENSG00000179912
208,22,ENSG00000082641,ENSG00000184261
209,23,ENSG00000084093,ENSG00000074706
210,23,ENSG00000084093,ENSG00000106538
211,23,ENSG00000084093,ENSG00000131634
212,23,ENSG00000084093,ENSG00000149451
213,23,ENSG00000084093,ENSG00000164125
214,23,ENSG00000084093,ENSG00000179776
215,23,ENSG00000084093,ENSG00000186529
216,23,ENSG00000084093,ENSG00000187997
217,24,ENSG00000087510,ENSG00000133878
218,24,ENSG00000087510,ENSG00000139428
219,24,ENSG00000087510,ENSG00000142208
220,24,ENSG00000087510,ENSG00000147439
221,24,ENSG00000087510,ENSG00000169583
222,24,ENSG00000087510,ENSG00000181092
223,24,ENSG00000087510,ENSG00000183150
224,25,ENSG00000089220,ENSG00000008382
225,25,ENSG00000089220,ENSG00000088387
226,25,ENSG00000089220,ENSG00000104341
227,25,ENSG00000089220,ENSG00000107014
228,25,ENSG00000089220,ENSG00000131508
229,25,ENSG00000089220,ENSG00000167081
230,25,ENSG00000089220,ENSG00000197302
231,26,ENSG00000090447,ENSG00000103145
232,26,ENSG00000090447,ENSG00000104325
233,26,ENSG00000090447,ENSG00000122783
234,26,ENSG00000090447,ENSG00000133193
235,26,ENSG00000090447,ENSG00000135245
236,26,ENSG00000090447,ENSG00000161940
237,26,ENSG00000090447,ENSG00000163898
238,26,ENSG00000090447,ENSG00000167536
239,26,ENSG00000090447,ENSG00000171497
240,26,ENSG00000090447,ENSG00000184209
241,27,ENSG00000092607,ENSG00000075415
242,27,ENSG00000092607,ENSG00000115211
243,27,ENSG00000092607,ENSG00000120370
244,27,ENSG00000092607,ENSG00000175984
245,27,ENSG00000092607,ENSG00000188315
246,27,ENSG00000092607,ENSG00000213281
247,28,ENSG00000099326,ENSG00000070366
248,28,ENSG00000099326,ENSG00000103056
249,28,ENSG00000099326,ENSG00000154864
250,28,ENSG00000099326,ENSG00000160113
251,28,ENSG00000099326,ENSG00000167815
252,28,ENSG00000099326,ENSG00000226492
253,28,ENSG00000099326,ENSG00000236649
254,28,ENSG00000099326,ENSG00000250510
255,29,ENSG00000100105,ENSG00000065054
256,29,ENSG00000100105,ENSG00000106077
257,29,ENSG00000100105,ENSG00000143164
258,29,ENSG00000100105,ENSG00000143376
259,29,ENSG00000100105,ENSG00000159176
260,29,ENSG00000100105,ENSG00000162755
261,29,ENSG00000100105,ENSG00000169231
262,29,ENSG00000100105,ENSG00000196154
263,30,ENSG00000100219,ENSG00000099139
264,30,ENSG00000100219,ENSG00000117682
265,30,ENSG00000100219,ENSG00000136448
266,30,ENSG00000100219,ENSG00000171208
267,30,ENSG00000100219,ENSG00000174780
268,30,ENSG00000100219,ENSG00000179218
269,30,ENSG00000100219,ENSG00000196890
270,31,ENSG00000100811,ENSG00000058091
271,31,ENSG00000100811,ENSG00000091157
272,31,ENSG00000100811,ENSG00000093000
273,31,ENSG00000100811,ENSG00000100664
274,31,ENSG00000100811,ENSG00000112339
275,31,ENSG00000100811,ENSG00000115993
276,31,ENSG00000100811,ENSG00000131023
277,31,ENSG00000100811,ENSG00000164244
278,31,ENSG00000100811,ENSG00000165650
279,31,ENSG00000100811,ENSG00000169641
280,31,ENSG00000100811,ENSG00000178502
281,31,ENSG00000100811,ENSG00000189308
282,32,ENSG00000100987,ENSG00000065809
283,32,ENSG00000100987,ENSG00000086200
284,32,ENSG00000100987,ENSG00000087510
285,32,ENSG00000100987,ENSG00000100852
286,32,ENSG00000100987,ENSG00000102921
287,32,ENSG00000100987,ENSG00000110958
288,32,ENSG00000100987,ENSG00000133321
289,32,ENSG00000100987,ENSG00000134996
290,32,ENSG00000100987,ENSG00000178033
291,32,ENSG00000100987,ENSG00000178573
292,32,ENSG00000100987,ENSG00000179855
293,33,ENSG00000101057,ENSG00000005156
294,33,ENSG00000101057,ENSG00000103342
295,33,ENSG00000101057,ENSG00000122591
296,33,ENSG00000101057,ENSG00000124783
297,33,ENSG00000101057,ENSG00000128567
298,33,ENSG00000101057,ENSG00000146223
299,34,ENSG00000101412,ENSG00000076248
300,34,ENSG00000101412,ENSG00000084774
301,34,ENSG00000101412,ENSG00000099901
302,34,ENSG00000101412,ENSG00000105576
303,34,ENSG00000101412,ENSG00000108424
304,34,ENSG00000101412,ENSG00000185298
305,35,ENSG00000102034,ENSG00000076356
306,35,ENSG00000102034,ENSG00000121775
307,35,ENSG00000102034,ENSG00000124496
308,35,ENSG00000102034,ENSG00000131781
309,35,ENSG00000102034,ENSG00000137145
310,35,ENSG00000102034,ENSG00000143772
311,35,ENSG00000102034,ENSG00000198771
312,35,ENSG00000102034,ENSG00000240505
313,36,ENSG00000102678,ENSG00000008853
314,36,ENSG00000102678,ENSG00000086475
315,36,ENSG00000102678,ENSG00000107745
316,36,ENSG00000102678,ENSG00000130985
317,36,ENSG00000102678,ENSG00000144567
318,36,ENSG00000102678,ENSG00000163362
319,37,ENSG00000102678,ENSG00000034510
320,37,ENSG00000102678,ENSG00000101126
321,37,ENSG00000102678,ENSG00000108984
322,37,ENSG00000102678,ENSG00000110395
323,37,ENSG00000102678,ENSG00000139725
324,37,ENSG00000102678,ENSG00000165630
325,38,ENSG00000102878,ENSG00000143851
326,38,ENSG00000102878,ENSG00000149256
327,38,ENSG00000102878,ENSG00000151704
328,38,ENSG00000102878,ENSG00000152402
329,38,ENSG00000102878,ENSG00000156103
330,38,ENSG00000102878,ENSG00000188153
331,39,ENSG00000102908,ENSG00000069849
332,39,ENSG00000102908,ENSG00000110104
333,39,ENSG00000102908,ENSG00000142864
334,39,ENSG00000102908,ENSG00000159335
335,39,ENSG00000102908,ENSG00000197694
336,39,ENSG00000102908,ENSG00000260027
337,40,ENSG00000102974,ENSG00000064270
338,40,ENSG00000102974,ENSG00000065534
339,40,ENSG00000102974,ENSG00000107984
340,40,ENSG00000102974,ENSG00000121236
341,40,ENSG00000102974,ENSG00000145864
342,40,ENSG00000102974,ENSG00000167751
343,40,ENSG00000102974,ENSG00000176571
344,40,ENSG00000102974,ENSG00000203710
345,41,ENSG00000102974,ENSG00000108830
346,41,ENSG00000102974,ENSG00000155893
347,41,ENSG00000102974,ENSG00000156453
348,41,ENSG00000102974,ENSG00000162366
349,41,ENSG00000102974,ENSG00000167641
350,41,ENSG00000102974,ENSG00000183317
351,41,ENSG00000102974,ENSG00000240583
352,42,ENSG00000102974,ENSG00000004838
353,42,ENSG00000102974,ENSG00000106686
354,42,ENSG00000102974,ENSG00000126062
355,42,ENSG00000102974,ENSG00000176371
356,42,ENSG00000102974,ENSG00000182324
357,42,ENSG00000102974,ENSG00000243477
358,43,ENSG00000103495,ENSG00000004487
359,43,ENSG00000103495,ENSG00000007168
360,43,ENSG00000103495,ENSG00000101146
361,43,ENSG00000103495,ENSG00000147140
362,43,ENSG00000103495,ENSG00000158710
363,43,ENSG00000103495,ENSG00000164754
364,43,ENSG00000103495,ENSG00000164924
365,43,ENSG00000103495,ENSG00000178209
366,43,ENSG00000103495,ENSG00000197622
367,43,ENSG00000103495,ENSG00000213047
368,43,ENSG00000103495,ENSG00000261992
369,44,ENSG00000103495,ENSG00000017483
370,44,ENSG00000103495,ENSG00000073060
371,44,ENSG00000103495,ENSG00000115042
372,44,ENSG00000103495,ENSG00000141540
373,44,ENSG00000103495,ENSG00000166166
374,44,ENSG00000103495,ENSG00000168487
375,44,ENSG00000103495,ENSG00000168495
376,44,ENSG00000103495,ENSG00000183018
377,44,ENSG00000103495,ENSG00000183971
378,44,ENSG00000103495,ENSG00000232357
379,45,ENSG00000105516,ENSG00000005483
380,45,ENSG00000105516,ENSG00000006652
381,45,ENSG00000105516,ENSG00000059728
382,45,ENSG00000105516,ENSG00000068305
383,45,ENSG00000105516,ENSG00000099875
384,45,ENSG00000105516,ENSG00000100100
385,45,ENSG00000105516,ENSG00000105722
386,45,ENSG00000105516,ENSG00000106346
387,45,ENSG00000105516,ENSG00000111405
388,45,ENSG00000105516,ENSG00000113575
389,45,ENSG00000105516,ENSG00000121671
390,45,ENSG00000105516,ENSG00000126368
391,45,ENSG00000105516,ENSG00000129451
392,45,ENSG00000105516,ENSG00000132326
393,45,ENSG00000105516,ENSG00000132434
394,45,ENSG00000105516,ENSG00000136541
395,45,ENSG00000105516,ENSG00000136925
396,45,ENSG00000105516,ENSG00000137962
397,45,ENSG00000105516,ENSG00000138764
398,45,ENSG00000105516,ENSG00000145901
399,45,ENSG00000105516,ENSG00000164463
400,45,ENSG00000105516,ENSG00000174485
401,45,ENSG00000105516,ENSG00000174738
402,45,ENSG00000105516,ENSG00000175155
403,45,ENSG00000105516,ENSG00000179284
404,45,ENSG00000105516,ENSG00000179361
405,46,ENSG00000105516,ENSG00000100425
406,46,ENSG00000105516,ENSG00000112561
407,46,ENSG00000105516,ENSG00000118308
408,46,ENSG00000105516,ENSG00000126215
409,46,ENSG00000105516,ENSG00000135655
410,46,ENSG00000105516,ENSG00000166987
411,46,ENSG00000105516,ENSG00000178878
412,47,ENSG00000105610,ENSG00000108828
413,47,ENSG00000105610,ENSG00000129538
414,47,ENSG00000105610,ENSG00000167261
415,47,ENSG00000105610,ENSG00000167996
416,47,ENSG00000105610,ENSG00000169026
417,47,ENSG00000105610,ENSG00000170190
418,47,ENSG00000105610,ENSG00000172889
419,47,ENSG00000105610,ENSG00000176788
420,47,ENSG00000105610,ENSG00000274619
421,47,ENSG00000105610,ENSG00000276336
422,48,ENSG00000105672,ENSG00000121680
423,48,ENSG00000105672,ENSG00000129158
424,48,ENSG00000105672,ENSG00000144895
425,48,ENSG00000105672,ENSG00000149499
426,48,ENSG00000105672,ENSG00000149806
427,48,ENSG00000105672,ENSG00000184281
428,48,ENSG00000105672,ENSG00000280606
429,49,ENSG00000105722,ENSG00000053501
430,49,ENSG00000105722,ENSG00000074201
431,49,ENSG00000105722,ENSG00000121858
432,49,ENSG00000105722,ENSG00000130811
433,49,ENSG00000105722,ENSG00000137876
434,49,ENSG00000105722,ENSG00000138629
435,49,ENSG00000105722,ENSG00000144895
436,49,ENSG00000105722,ENSG00000152422
437,49,ENSG00000105722,ENSG00000166441
438,49,ENSG00000105722,ENSG00000167283
439,49,ENSG00000105722,ENSG00000175591
440,49,ENSG00000105722,ENSG00000204628
441,49,ENSG00000105722,ENSG00000278516
442,50,ENSG00000105722,ENSG00000015133
443,50,ENSG00000105722,ENSG00000061938
444,50,ENSG00000105722,ENSG00000066422
445,50,ENSG00000105722,ENSG00000090054
446,50,ENSG00000105722,ENSG00000105146
447,50,ENSG00000105722,ENSG00000110514
448,50,ENSG00000105722,ENSG00000148308
449,50,ENSG00000105722,ENSG00000148399
450,51,ENSG00000105722,ENSG00000104946
451,51,ENSG00000105722,ENSG00000105483
452,51,ENSG00000105722,ENSG00000135164
453,51,ENSG00000105722,ENSG00000160199
454,51,ENSG00000105722,ENSG00000169435
455,51,ENSG00000105722,ENSG00000171148
456,51,ENSG00000105722,ENSG00000172183
457,52,ENSG00000105722,ENSG00000106400
458,52,ENSG00000105722,ENSG00000141378
459,52,ENSG00000105722,ENSG00000154582
460,52,ENSG00000105722,ENSG00000175324
461,52,ENSG00000105722,ENSG00000178449
462,52,ENSG00000105722,ENSG00000183520
463,53,ENSG00000105856,ENSG00000120992
464,53,ENSG00000105856,ENSG00000135338
465,53,ENSG00000105856,ENSG00000152492
466,53,ENSG00000105856,ENSG00000157837
467,53,ENSG00000105856,ENSG00000163512
468,53,ENSG00000105856,ENSG00000174839
469,53,ENSG00000105856,ENSG00000272968
470,54,ENSG00000105991,ENSG00000069667
471,54,ENSG00000105991,ENSG00000070010
472,54,ENSG00000105991,ENSG00000089639
473,54,ENSG00000105991,ENSG00000101335
474,54,ENSG00000105991,ENSG00000110852
475,54,ENSG00000105991,ENSG00000122779
476,54,ENSG00000105991,ENSG00000134480
477,54,ENSG00000105991,ENSG00000166974
478,54,ENSG00000105991,ENSG00000173281
479,55,ENSG00000106006,ENSG00000013441
480,55,ENSG00000106006,ENSG00000053254
481,55,ENSG00000106006,ENSG00000095015
482,55,ENSG00000106006,ENSG00000100354
483,55,ENSG00000106006,ENSG00000102984
484,55,ENSG00000106006,ENSG00000121350
485,55,ENSG00000106006,ENSG00000121989
486,55,ENSG00000106006,ENSG00000124788
487,55,ENSG00000106006,ENSG00000126524
488,55,ENSG00000106006,ENSG00000133773
489,55,ENSG00000106006,ENSG00000135999
490,55,ENSG00000106006,ENSG00000162402
491,55,ENSG00000106006,ENSG00000162702
492,55,ENSG00000106006,ENSG00000164951
493,55,ENSG00000106006,ENSG00000171316
494,55,ENSG00000106006,ENSG00000176624
495,55,ENSG00000106006,ENSG00000206560
496,56,ENSG00000106006,ENSG00000058729
497,56,ENSG00000106006,ENSG00000074696
498,56,ENSG00000106006,ENSG00000099817
499,56,ENSG00000106006,ENSG00000126267
500,56,ENSG00000106006,ENSG00000136522
501,56,ENSG00000106006,ENSG00000136933
502,56,ENSG00000106006,ENSG00000148335
503,56,ENSG00000106006,ENSG00000153015
504,56,ENSG00000106006,ENSG00000161981
505,56,ENSG00000106006,ENSG00000164885
506,56,ENSG00000106006,ENSG00000179271
507,57,ENSG00000106006,ENSG00000005471
508,57,ENSG00000106006,ENSG00000102226
509,57,ENSG00000106006,ENSG00000102921
510,57,ENSG00000106006,ENSG00000103051
511,57,ENSG00000106006,ENSG00000109756
512,57,ENSG00000106006,ENSG00000117385
513,57,ENSG00000106006,ENSG00000137941
514,57,ENSG00000106006,ENSG00000144642
515,57,ENSG00000106006,ENSG00000151914
516,57,ENSG00000106006,ENSG00000188895
517,58,ENSG00000106006,ENSG00000080503
518,58,ENSG00000106006,ENSG00000116741
519,58,ENSG00000106006,ENSG00000134352
520,58,ENSG00000106006,ENSG00000145715
521,58,ENSG00000106006,ENSG00000145725
522,58,ENSG00000106006,ENSG00000164292
523,58,ENSG00000106006,ENSG00000170571
524,58,ENSG00000106006,ENSG00000177076
525,58,ENSG00000106006,ENSG00000185745
526,58,ENSG00000106006,ENSG00000197415
527,59,ENSG00000106006,ENSG00000082397
528,59,ENSG00000106006,ENSG00000101493
529,59,ENSG00000106006,ENSG00000115526
530,59,ENSG00000106006,ENSG00000122691
531,59,ENSG00000106006,ENSG00000127955
532,59,ENSG00000106006,ENSG00000130202
533,59,ENSG00000106006,ENSG00000130222
534,59,ENSG00000106006,ENSG00000154734
535,59,ENSG00000106006,ENSG00000177283
536,59,ENSG00000106006,ENSG00000180447
537,60,ENSG00000106006,ENSG00000026025
538,60,ENSG00000106006,ENSG00000070444
539,60,ENSG00000106006,ENSG00000112081
540,60,ENSG00000106006,ENSG00000116691
541,60,ENSG00000106006,ENSG00000158019
542,60,ENSG00000106006,ENSG00000161638
543,60,ENSG00000106006,ENSG00000171174
544,60,ENSG00000106006,ENSG00000187091
545,61,ENSG00000106006,ENSG00000043093
546,61,ENSG00000106006,ENSG00000114573
547,61,ENSG00000106006,ENSG00000121579
548,61,ENSG00000106006,ENSG00000132356
549,61,ENSG00000106006,ENSG00000164187
550,61,ENSG00000106006,ENSG00000188725
551,61,ENSG00000106006,ENSG00000196652
552,61,ENSG00000106006,ENSG00000273562
553,62,ENSG00000106459,ENSG00000100211
554,62,ENSG00000106459,ENSG00000133103
555,62,ENSG00000106459,ENSG00000138768
556,62,ENSG00000106459,ENSG00000141295
557,62,ENSG00000106459,ENSG00000182670
558,62,ENSG00000106459,ENSG00000185267
559,62,ENSG00000106459,ENSG00000196704
560,62,ENSG00000106459,ENSG00000198105
561,62,ENSG00000106459,ENSG00000232357
562,63,ENSG00000106536,ENSG00000008311
563,63,ENSG00000106536,ENSG00000080493
564,63,ENSG00000106536,ENSG00000118997
565,63,ENSG00000106536,ENSG00000165309
566,63,ENSG00000106536,ENSG00000184349
567,63,ENSG00000106536,ENSG00000282932
568,64,ENSG00000108813,ENSG00000106771
569,64,ENSG00000108813,ENSG00000115365
570,64,ENSG00000108813,ENSG00000132305
571,64,ENSG00000108813,ENSG00000136521
572,64,ENSG00000108813,ENSG00000153015
573,64,ENSG00000108813,ENSG00000155850
574,64,ENSG00000108813,ENSG00000163832
575,64,ENSG00000108813,ENSG00000164241
576,64,ENSG00000108813,ENSG00000167863
577,64,ENSG00000108813,ENSG00000244005
578,65,ENSG00000109381,ENSG00000102710
579,65,ENSG00000109381,ENSG00000110092
580,65,ENSG00000109381,ENSG00000114026
581,65,ENSG00000109381,ENSG00000115694
582,65,ENSG00000109381,ENSG00000117360
583,65,ENSG00000109381,ENSG00000122417
584,65,ENSG00000109381,ENSG00000134243
585,65,ENSG00000109381,ENSG00000134884
586,65,ENSG00000109381,ENSG00000139651
587,65,ENSG00000109381,ENSG00000140983
588,65,ENSG00000109381,ENSG00000144589
589,65,ENSG00000109381,ENSG00000162511
590,65,ENSG00000109381,ENSG00000165819
591,65,ENSG00000109381,ENSG00000168096
592,65,ENSG00000109381,ENSG00000182185
593,65,ENSG00000109381,ENSG00000184381
594,65,ENSG00000109381,ENSG00000196092
595,65,ENSG00000109381,ENSG00000196576
596,66,ENSG00000109381,ENSG00000052723
597,66,ENSG00000109381,ENSG00000055917
598,66,ENSG00000109381,ENSG00000102096
599,66,ENSG00000109381,ENSG00000109184
600,66,ENSG00000109381,ENSG00000116128
601,66,ENSG00000109381,ENSG00000139531
602,66,ENSG00000109381,ENSG00000147457
603,66,ENSG00000109381,ENSG00000154309
604,66,ENSG00000109381,ENSG00000163029
605,66,ENSG00000109381,ENSG00000166263
606,66,ENSG00000109381,ENSG00000174206
607,66,ENSG00000109381,ENSG00000184860
608,66,ENSG00000109381,ENSG00000196659
609,66,ENSG00000109381,ENSG00000203965
610,67,ENSG00000109381,ENSG00000037241
611,67,ENSG00000109381,ENSG00000102898
612,67,ENSG00000109381,ENSG00000115816
613,67,ENSG00000109381,ENSG00000124562
614,67,ENSG00000109381,ENSG00000134697
615,67,ENSG00000109381,ENSG00000157193
616,67,ENSG00000109381,ENSG00000166451
617,67,ENSG00000109381,ENSG00000170860
618,67,ENSG00000109381,ENSG00000183048
619,67,ENSG00000109381,ENSG00000197785
620,67,ENSG00000109381,ENSG00000262788
621,68,ENSG00000109381,ENSG00000072518
622,68,ENSG00000109381,ENSG00000110711
623,68,ENSG00000109381,ENSG00000110768
624,68,ENSG00000109381,ENSG00000137478
625,68,ENSG00000109381,ENSG00000149499
626,68,ENSG00000109381,ENSG00000173933
627,68,ENSG00000109381,ENSG00000273562
628,69,ENSG00000109381,ENSG00000076053
629,69,ENSG00000109381,ENSG00000110011
630,69,ENSG00000109381,ENSG00000110660
631,69,ENSG00000109381,ENSG00000149489
632,69,ENSG00000109381,ENSG00000160613
633,69,ENSG00000109381,ENSG00000165895
